"","ScientificName","CommonName","FrenchName","Sex","Minimum length at first maturity","Mean length at first maturity (Lm)","Measurement type","Country","Locality","Reference"
"382","Coregonus hoyi","Bloater",NA,"Unsexed",NA,208,"FL","Canada","Lake Ontario","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"383","Alosa aestivalis","Blueback Herring","Alose d'été","Unsexed",NA,195,NA,"Canada",NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"384","Lepomis macrochirus","Bluegill","Crapet arlequin","Unsexed",NA,93,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"385","Pimephales notatus","Bluntnose Minnow",NA,"Unsexed",NA,50,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"386","Catostomus columbianus","Bridgelip Sucker","Meunier de l'ouest","Unsexed",NA,378,"FL","Canada","British Columbia","<a href=http://dx.doi.org/10.1577/1548-8659(1980)109%3C92:LHOTBS%3E2.0.CO;2 target='_blank' >Dauble, 1980</a>"
"387","Noturus miurus","Brindled Madtom",NA,"Unsexed",51,61,NA,"United States","Ohio","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Scott and Crossman, 1973</a>"
"388","Labidesthes sicculus","Brook Silverside","Crayon d'argent","Unsexed",NA,74,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"389","Culaea inconstans","Brook Stickleback","Épinoche à cinq épines","Unsexed",NA,50,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"390","Salvelinus fontinalis","Brook Trout","Saumon de fontaine","Unsexed",NA,156,"SL","Canada","Ontario Lake","<a href=http://fishbase.us/references/FBRefSummary.php?id=10280 target='_blank' >Portt et al. 1988</a>"
"391","Ameiurus nebulosus","Brown Bullhead","Barbotte brune","Unsexed",NA,161,"SL","Canada","Ontario Lake","<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"392","Salmo trutta","Brown Trout","Truite commune","Unsexed",NA,258,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"393","Salvelinus confluentus","Bull Trout","Omble à tête plate","Unsexed",NA,385,NA,"Canada","British Columbia","<a href=http://publications.gc.ca/pub?id=9.562530&sl=0 target='_blank' >Ford et al. 1995</a>"
"394","Lota lota","Burbot","Lotte","Unsexed",NA,370,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"395","Umbra limi","Central Mudminnow","Umbre de vase","Unsexed",NA,110,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"396","Campostoma anomalum","Central Stoneroller","Roule-caillou","Female",70,NA,NA,"Canada","Thames River, Ontario","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"397","Campostoma anomalum","Central Stoneroller","Roule-caillou","Male",75,NA,NA,"Canada","Thames River, Ontario","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"398","Esox niger","Chain Pickerel","Brochet maillé","Unsexed",NA,440,"TL","Canada","New Brunswick","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"399","Ictalurus punctatus","Channel Catfish","Barbue de rivière","Unsexed",NA,337,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"400","Percina copelandi","Channel Darter","Fouille-roche gris","Female",NA,35,"SL",NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=54724 target='_blank' >Jenkins and Burkhead, 1993</a>"
"401","Oncorhynchus tshawytscha","Chinook Salmon","Saumon chinook","Unsexed",NA,750,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"402","Oncorhynchus keta","Chum Salmon","Saumon keta","Unsexed",NA,681,"FL","Canada","Fraser River, British Columbia","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Scott and Crossman, 1973</a>"
"403","Coregonus artedi","Cisco","Cisco de lac","Unsexed",NA,246,"SL",NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=10280 target='_blank' >Portt et al. 1988</a>"
"404","Cottus aleuticus","Coastrange Sculpin","Chabot côtier","Unsexed",NA,71,"TL","United States","Oregon","<a href=http://fishbase.us/references/FBRefSummary.php?id=58470 target='_blank' >Wydoski and Whitney, 1979</a>"
"405","Oncorhynchus kisutch","Coho Salmon","Saumon coho","Unsexed",NA,635,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"406","Cyprinus carpio","Common Carp","Carpe","Unsexed",NA,353,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"407","Moxostoma hubbsi","Copper Redhorse",NA,"Mixed",NA,652,NA,"Canada","Quebec","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"408","Semotilus atromaculatus","Creek Chub","Mulet à cornes","Unsexed",NA,87,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"409","Exoglossum maxillingua","Cutlips Minnow","Bec-de-lièvre","Unsexed",NA,80,NA,NA,NA,"<a href=https://doi.org/10.2307/1436880 target='_blank' >Coker et al. 2001</a>"
"410","Oncorhynchus clarkii","Cutthroat Trout","Truite fardée","Unsexed",NA,363,"FL","Canada","Vancouver Island, British Columbia","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"411","Lethenteron alaskense","Darktail Lamprey",NA,"Unsexed",150,180,NA,"United States","Alaska","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"412","Myoxocephalus thompsonii","Deepwater Sculpin","Chabot de profondeur","Unsexed",NA,81,"TL","Canada","Burchell Lake, Ontario","<a href=https://doi.org/10.1139/z81-196 target='_blank' >Black and Lankester, 1981</a>"
"413","Salvelinus malma","Dolly Varden","Dolly varden","Unsexed",NA,206,"FL","United States","Alaska","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"414","Ammocrypta pellucida","Eastern Sand Darter","Dard de sable","Unsexed",NA,36,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3654104~S6 target='_blank' >Holm and Mandrak, 1995</a>"
"415","Thaleichthys pacificus","Eulachon","Eulakane","Unsexed",104,124,"FL","Canada","British Columbia","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"416","Etheostoma flabellare","Fantail Darter","Dard barré","Unsexed",NA,55,"TL","United States","West and North of Viginia","<a href=http://fishbase.us/references/FBRefSummary.php?id=54724 target='_blank' >Jenkins and Burkhead, 1993</a>"
"417","Pimephales promelas","Fathead Minnow","Tête de boule","Unsexed",NA,54,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"418","Chrosomus neogaeus","Finescale Dace","Ventre citron","Unsexed",NA,59,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"419","Platygobio gracilis","Flathead Chub","Méné à tête plate","Unsexed",NA,180,NA,"Canada","Peace River, Alberta","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=78981 target='_blank' >Nelson and Paetz, 1992</a>"
"420","Myoxocephalus quadricornis","Fourhorn Sculpin",NA,"Male",NA,150,"TL","Canada","Tuktoyaktuk Peninsula, Nortwest Territories","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=58522 target='_blank' >Houston, 1990b</a>"
"421","Myoxocephalus quadricornis","Fourhorn Sculpin",NA,"Female",NA,180,"TL","Canada","Tuktoyaktuk Peninsula, Nortwest Territories","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=58522 target='_blank' >Houston, 1990b</a>"
"422","Apeltes quadracus","Fourspine Stickleback","Épinoche à quatre épines","Unsexed",NA,41,"SL",NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"423","Aplodinotus grunniens","Freshwater Drum","Malachigan","Unsexed",NA,292,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"424","Notropis buchanani","Ghost Shiner","Méné fantôme","Unsexed",NA,43,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"425","Dorosoma cepedianum","Gizzard Shad","Alose à gésier","Unsexed",NA,279,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3889726~S6 target='_blank' >Minns et al. 1993</a>"
"426","Moxostoma erythrurum","Golden Redhorse",NA,"Unsexed",NA,259,NA,"United States","Wisconsin","<a href=http://fishbase.us/references/FBRefSummary.php?id=54725 target='_blank' >Becker, 1983</a>"
"427","Oncorhynchus aguabonita","Golden Trout",NA,"Unsexed",NA,335,"TL","United States","Montana","<a href=http://fishbase.us/references/FBRefSummary.php?id=58470 target='_blank' >Wydoski and Whitney, 1979</a>"
"428","Hiodon alosoides","Goldeye","Laquaiche aux yeux d'or","Unsexed",NA,320,"FL",NA,"North America","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"429","Carassius auratus","Goldfish",NA,"Unsexed",NA,175,NA,NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3889726~S6 target='_blank' >Minns et al. 1993</a>"
"430","Esox americanus vermiculatus","Grass Pickerel",NA,"Unsexed",124,166,"FL","Canada","Jones Creek, Ontario","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Scott and Crossman, 1973</a>"
"431","Erimystax x-punctatus","Gravel Chub","Gravelier","Unsexed",NA,81,"TL","United States","Missouri","<a href=http://fishbase.us/references/FBRefSummary.php?id=54725 target='_blank' >Becker, 1983</a>"
"432","Moxostoma valenciennesi","Greater Redhorse","Chevalier jaune","Male",NA,460,"SL","Canada","Lake Ontario Drainage","<a href=http://fishbase.us/references/FBRefSummary.php?id=54725 target='_blank' >Becker, 1983</a>"
"433","Lepomis cyanellus","Green Sunfish",NA,"Unsexed",NA,76,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"434","Etheostoma blennioides","Greenside Darter",NA,"Unsexed",52,56,"TL","Canada","Grand River, Ontario","<a href=https://doi.org/10.1023/A:1007444811400 target='_blank' >Bunt et al. 1998; agrees with SL in Fahy, 1954</a>"
"435","Nocomis biguttatus","Hornyhead Chub",NA,"Unsexed",NA,93,"SL",NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"436","Stenodus leucichthys","Inconnu","Inconnu","Unsexed",NA,610,"SL","Canada","Great Slave Lake, Northwest Territories","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"437","Etheostoma exile","Iowa Darter","Dard à ventre jaune","Unsexed",NA,43,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"438","Etheostoma nigrum","Johnny Darter","Raseux-de-terre noir","Unsexed",NA,37,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"439","Coregonus kiyi","Kiyi",NA,"Male",NA,178,"TL","United States","Lake Michigan","<a href=http://fishbase.us/references/FBRefSummary.php?id=54725 target='_blank' >Becker, 1983</a>"
"440","Coregonus kiyi","Kiyi",NA,"Female",NA,173,"TL","United States","Lake Michigan","<a href=http://fishbase.us/references/FBRefSummary.php?id=54725 target='_blank' >Becker, 1983</a>"
"441","Couesius plumbeus","Lake Chub","Méné de lac","Unsexed",NA,108,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"442","Erimyzon sucetta","Lake Chubsucker",NA,"Unsexed",NA,208,NA,"United States","Wisconsin","<a href=http://fishbase.us/references/FBRefSummary.php?id=54725 target='_blank' >Becker, 1983</a>"
"443","Acipenser fulvescens","Lake Sturgeon","Esturgeon jaune","Unsexed",NA,950,"TL",NA,NA,"<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"444","Salvelinus namaycush","Lake Trout","Touladi","Unsexed",NA,510,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"445","Coregonus clupeaformis","Lake Whitefish","Grand corégone","Unsexed",NA,236,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"446","Micropterus salmoides","Largemouth Bass","Achigan à grande bouche","Unsexed",NA,272,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"447","Catostomus macrocheilus","Largescale Sucker","Meunier à grandes écailles","Unsexed",NA,190,"FL","Canada","British Columbia","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"448","Etheostoma microperca","Least Darter",NA,"Male",NA,34,"TL","United States","Dinner Creek, Minnesota","<a href=https://doi.org/10.2307/2426372 target='_blank' >Johnson and Hatch, 1991</a>"
"449","Etheostoma microperca","Least Darter",NA,"Female",NA,33,"TL","United States","Dinner Creek, Minnesota","<a href=https://doi.org/10.2307/2426372 target='_blank' >Johnson and Hatch, 1991</a>"
"450","Rhinichthys falcatus","Leopard Dace","Naseux léopard","Unsexed",NA,70,"FL","Canada","Fraser River, British Columbia","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=10307 target='_blank' >Gee and Northcote, 1963</a>"
"451","Percina caprodes","Logperch","Dard-perche","Unsexed",NA,106,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"452","Lepomis megalotis","Longear Sunfish","Crapet à longues oreilles","Unsexed",NA,99,"TL","United States","Michigan","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"453","Spirinchus thaleichthys","Longfin Smelt","Éperlan d'hiver","Unsexed",NA,107,"SL",NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"454","Rhinichthys cataractae","Longnose Dace","Naseux des rapides","Unsexed",NA,74,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"455","Catostomus catostomus","Longnose Sucker","Meunier rouge","Unsexed",NA,240,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"456","Noturus insignis","Margined Madtom",NA,"Unsexed",NA,103,"TL",NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=3527 target='_blank' >Carlander, 1969</a>"
"457","Notropis volucellus","Mimic Shiner","Méné pâle","Unsexed",NA,35,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"458","Hiodon tergisus","Mooneye","Laquaiche argentée","Unsexed",NA,320,"TL",NA,"North America","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"459","Cottus bairdii","Mottled Sculpin","Chabot tacheté","Unsexed",NA,60,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"460","Prosopium williamsoni","Mountain Whitefish","Ménomini des montagnes","Unsexed",NA,230,NA,"Canada","British Columbia","<a href=http://publications.gc.ca/pub?id=9.562530&sl=0 target='_blank' >Ford et al. 1995</a>"
"461","Fundulus heteroclitus","Mummichog","Choquemort","Unsexed",NA,38,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=12204 target='_blank' >Coad et al. 1995</a>"
"462","Esox masquinongy","Muskellunge","Maskinongé","Unsexed",NA,650,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"463","Pungitius pungitius","Ninespine Stickleback","Épinoche à neuf épines","Unsexed",NA,35,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"464","Hypentelium nigricans","Northern Hog Sucker",NA,"Unsexed",NA,133,"TL","United States","New York","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"465","Noturus stigmosus","Northern Madtom",NA,"Unsexed",NA,60,NA,"United States","Ohio","<a href=http://fishbase.us/references/FBRefSummary.php?id=3987 target='_blank' >Coker et al. 2001</a>"
"466","Esox lucius","Northern Pike","Brochet","Unsexed",NA,534,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"467","Chrosomus eos","Northern Redbelly Dace","Ventre rouge du nord","Unsexed",NA,46,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"468","Ptychocheilus oregonensis","Northern Squawfish",NA,"Unsexed",NA,305,NA,"Canada","British Columbia","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"469","Lepomis humilis","Orangespotted Sunfish",NA,"Unsexed",NA,55,"TL","Canada","Cedar Creek, Ontario","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"470","Entosphenus tridentatus","Pacific Lamprey","Lamproie du Pacifique","Unsexed",NA,537,NA,"Canada","Thompson and Nicola Rivers, British Columbia","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"471","Oncorhynchus gorbuscha","Pink Salmon","Saumon rose","Unsexed",NA,411,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"472","Hypomesus olidus","Pond Smelt","Éperlan à petite bouche","Unsexed",NA,75,NA,"United States","Alaska","<a href=http://fishbase.us/references/FBRefSummary.php?id=10280 target='_blank' >McPhail and Lindsey, 1970</a>"
"473","Cottus asper","Prickly Sculpin","Chabot piquant","Female",NA,94,"SL","United States","Washington","<a href=http://fishbase.us/references/FBRefSummary.php?id=58470 target='_blank' >Wydoski and Whitney, 1979</a>"
"474","Cottus asper","Prickly Sculpin","Chabot piquant","Unsexed",NA,71,"SL","United States","Oregon","<a href=http://fishbase.us/references/FBRefSummary.php?id=58470 target='_blank' >Wydoski and Whitney, 1979</a>"
"475","Lepomis gibbosus","Pumpkinseed","Crapet-soleil","Unsexed",NA,59,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"476","Prosopium coulterii","Pygmy Whitefish","Ménomini pygmée","Male",91,NA,"TL",NA,"Lake Superior","<a href=http://fishbase.us/references/FBRefSummary.php?id=28945 target='_blank' >Eschmeyer and Bailey, 1954</a>"
"477","Prosopium coulterii","Pygmy Whitefish","Ménomini pygmée","Female",107,NA,"TL",NA,"Lake Superior","<a href=http://fishbase.us/references/FBRefSummary.php?id=28945 target='_blank' >Eschmeyer and Bailey, 1954</a>"
"478","Carpiodes cyprinus","Quillback","Couette","Unsexed",NA,472,"SL",NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"479","Etheostoma caeruleum","Rainbow Darter","Dard arc-en-ciel","Unsexed",34,43,"TL","United States","Wisconsin","<a href=http://fishbase.us/references/FBRefSummary.php?id=54725 target='_blank' >Becker, 1983</a>"
"480","Osmerus mordax","Rainbow Smelt","Éperlan arc-en-ciel","Unsexed",NA,125,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"481","Oncorhynchus mykiss","Rainbow Trout","Truite arc-en-ciel","Unsexed",NA,349,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"482","Esox americanus americanus","Redfin Pickerel","Brochet d'Amérique","Unsexed",140,178,"FL","United States","North Carolina","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Scott and Crossman, 1973</a>"
"483","Clinostomus elongatus","Redside Dace","Méné long","Male",NA,62,"SL","United States","New York","<a href=https://doi.org/10.2307/1436880 target='_blank' >Koster, 1939</a>"
"484","Clinostomus elongatus","Redside Dace","Méné long","Female",NA,69,"SL","United States","New York","<a href=https://doi.org/10.2307/1436880 target='_blank' >Koster, 1939</a>"
"485","Richardsonius balteatus","Redside Shiner","Méné rose","Unsexed",NA,69,NA,"United States","Montana","<a href=http://fishbase.us/references/FBRefSummary.php?id=58470 target='_blank' >Wydoski and Whitney, 1979.</a>"
"486","Percina shumardi","River Darter",NA,"Unsexed",NA,50,NA,"United States","Wisconsin","<a href=http://fishbase.us/references/FBRefSummary.php?id=54725 target='_blank' >Becker, 1983</a>"
"487","Lampetra ayresii","River Lamprey","Lamproie de rivière","Unsexed",NA,162,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"488","Moxostoma carinatum","River Redhorse","Chevalier de rivière","Unsexed",NA,335,"TL",NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"489","Notropis blennius","River Shiner",NA,"Unsexed",NA,69,"SL",NA,"Lake of the Woods","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"490","Ambloplites rupestris","Rock Bass","Crapet de roche","Unsexed",NA,54,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"491","Notropis rubellus","Rosyface Shiner","Tête rose","Unsexed",NA,50,"SL","United States","New York","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"492","Prosopium cylindraceum","Round Whitefish","Ménomini rond","Unsexed",NA,183,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"493","Gymnocephalus cernua","Ruffe",NA,"Unsexed",NA,115,"TL",NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"494","Notropis stramineus","Sand Shiner","Méné paille","Unsexed",NA,29,"SL",NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=54724 target='_blank' >Jenkins and Burkhead, 1993</a>"
"495","Sander canadensis","Sauger","Doré noir","Unsexed",NA,283,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"496","Petromyzon marinus","Sea Lamprey","Lamproie marine","Female",NA,470,"TL","United States","Cheboygan & Manistique Rivers, Michigan","<a href=https://doi.org/10.1111/fme.12198 target='_blank' >Di Rocco et al. 2016</a>"
"497","Petromyzon marinus","Sea Lamprey","Lamproie marine","Female",NA,470,"TL","Canada","St. Marys River, Sault Ste. Marie, Ontario","<a href=https://doi.org/10.1111/fme.12198 target='_blank' >Di Rocco et al. 2016</a>"
"498","Petromyzon marinus","Sea Lamprey","Lamproie marine","Male",NA,469,"TL","United States","Cheboygan & Manistique Rivers, Michigan","<a href=https://doi.org/10.1111/fme.12198 target='_blank' >Di Rocco et al. 2016</a>"
"499","Petromyzon marinus","Sea Lamprey","Lamproie marine","Mixed",NA,470,"TL","Canada","St. Marys River, Sault Ste. Marie, Ontario","<a href=https://doi.org/10.1111/fme.12198 target='_blank' >Di Rocco et al. 2016</a>"
"500","Petromyzon marinus","Sea Lamprey","Lamproie marine","Mixed",NA,492,"TL","United States","Cheboygan, Ocqueoc & Manistique Rivers, Michigan","<a href=https://doi.org/10.1139/cjfas-2013-0381 target='_blank' >Di Rocco et al. 2014</a>"
"501","Petromyzon marinus","Sea Lamprey","Lamproie marine","Mixed",NA,477,"TL","Canada","St. Marys River, Sault Ste. Marie, Ontario","<a href=https://doi.org/10.1139/cjfas-2013-0381 target='_blank' >Di Rocco et al. 2014</a>"
"502","Moxostoma macrolepidotum","Shorthead Redhorse","Chevalier rouge","Unsexed",NA,195,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"503","Cottus confusus","Shorthead Sculpin","Chabot à tête courte","Unsexed",60,65,NA,"Canada","Flathead River, British Columbia","<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"504","Coregonus zenithicus","Shortjaw Cisco","Cisco à mâchoires égales","Unsexed",NA,277,"TL",NA,"Lake Superior","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"505","Acipenser brevirostrum","Shortnose Sturgeon","Esturgeon à museau court","Female",NA,550,"FL","Canada",NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=52559 target='_blank' >Coker et al. 2001</a>"
"506","Moxostoma anisurum","Silver Redhorse","Chevalier blanc","Unsexed",NA,391,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"507","Notropis photogenis","Silver Shiner",NA,"Unsexed",NA,57,"SL","Canada","Ontario","<a href=https://doi.org/10.1139/z82-182 target='_blank' >McKee and Parker, 1982</a>"
"508","Cottus cognatus","Slimy Sculpin","Chabot visqueux","Unsexed",NA,63,NA,NA,NA,"<a href=http://fishbase.us/references/FBRefSummary.php?id=58584 target='_blank' >Minns et al. 1993</a>"
"509","Micropterus dolomieu","Smallmouth Bass","Achigan à petite bouche","Unsexed",NA,264,"SL",NA,NA,"<a href=http://science-catalogue.canada.ca/record=b3896533~S6 target='_blank' >Portt et al. 1988</a>"
"510","Oncorhynchus nerka","Sockeye Salmon","Saumon rouge","Unsexed",203,216,NA,"Canada","Northern British Columbia","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"511","Oncorhynchus nerka","Sockeye Salmon","Saumon rouge","Unsexed",305,343,NA,"Canada","Southern British Columbia","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
"512","Oncorhynchus nerka","Sockeye Salmon","Saumon rouge","Unsexed",160,220,NA,"Canada","Kootenay Lake, British Columbia","<a href=http://www.fishbase.org/References/FBRefSummary.php?id=114745 target='_blank' >Scott and Crossman, 1973</a>"
